id,enunciado,opcao,texto_alternativa,resposta
pc2025_04_pn_38,"Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em",C,"III, apenas.",A
pc2025_04_pn_38,"Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em",D,"I e III, apenas.",A
pc2025_04_pn_38,"Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em",E,"I, II e III.",A
pc2025_04_pn_39,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",A,"três investigações vinculadas a crimes hediondos, envolvendo a lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino, a extorsão qualificada pela restrição da liberdade da vítima e o roubo circunstanciado pelo emprego de arma branca.",E
pc2025_04_pn_39,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",B,"duas investigações vinculadas a crimes hediondos, envolvendo a extorsão qualificada pela restrição da liberdade da vítima e o roubo circunstanciado pelo emprego de arma branca.",E
pc2025_04_pn_39,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",C,"duas investigações vinculadas a crimes hediondos, envolvendo a lesão corporal de natureza grave, praticada em novembro de 2025, nas dependências de instituição de ensino e a extorsão qualificada pela restrição da liberdade da vítima.",E
pc2025_04_pn_39,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",D,"uma investigação vinculada a crime hediondo, envolvendo a lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino.",E
pc2025_04_pn_39,"Lucas, investigador de polícia, atua, concomitantemente, em três complexas investigações, envolvendo os seguintes delitos: I. lesão corporal de natureza grave, praticada, em novembro de 2025, nas dependências de instituição de ensino; II. roubo circunstanciado pelo emprego de arma branca; III. extorsão qualificada pela restrição da liberdade da vítima. Nesse cenário, considerando as disposições da Lei no 8.072/1990, é correto afirmar que Lucas participa de",E,"uma investigação vinculada a crime hediondo, envolvendo a extorsão qualificada pela restrição da liberdade da vítima.",E
pc2025_04_pn_40,"Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime",A,"fechado, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.",B
pc2025_04_pn_40,"Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime",B,"semiaberto, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.",B
pc2025_04_pn_40,"Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime",C,"aberto, ficando sujeito a trabalho em comum durante o período diurno, em colônia agrícola, industrial ou estabelecimento similar.",B
pc2025_04_pn_40,"Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime",D,"fechado, ficando sujeito a trabalho no período diurno e a isolamento durante o repouso noturno.",B
pc2025_04_pn_40,"Caio, multirreincidente em crime doloso, foi condenado, definitivamente, pela prática de determinada infração penal, ao cumprimento de seis anos de detenção, além do pagamento de multa. Registre-se que, na primeira fase da dosimetria da pena, o juízo considerou a presença de três circunstâncias judiciais desfavoráveis. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio iniciará o cumprimento da pena em regime",E,"semiaberto, ficando sujeito a trabalho fora do estabelecimento e sem vigilância. ireito Processual Penal",B
